Place,Location,Rooms,Toilets,Area,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Centro,3,3,170,1,1,1,1,0,0,935000
Piso,Centro,17,17,360,1,1,0,1,0,0,2280000
Piso,Centro,3,3,129,1,1,1,1,0,0,774000
Piso,Centro,1,1,99,1,1,0,1,0,0,750000
Piso,Centro,3,1,103,0,0,1,0,0,0,480000
Piso,Centro,2,1,82,1,1,0,1,0,1,590000
Piso,Centro,3,1,130,1,1,1,1,0,0,635000
Piso,Centro,4,2,130,1,0,1,1,0,0,645000
Ático,Centro,2,2,98,1,1,1,1,0,1,675000
Piso,Centro,1,1,43,0,0,1,0,0,0,199310
Piso,Centro,4,2,258,1,0,1,1,0,1,1200000
Piso,Centro,3,1,130,0,1,1,1,0,0,630000
Piso,Centro,4,2,130,1,0,1,1,0,0,645000
Ático,Centro,1,1,75,1,1,1,1,0,1,399000
Piso,Centro,2,2,100,1,1,1,1,0,0,715000
Piso,Centro,12,12,289,1,1,0,1,0,0,1699000
Piso,Centro,2,2,93,1,1,1,1,0,0,450000
Piso,Centro,2,3,109,0,0,1,0,0,0,899000
Ático,Centro,5,6,400,1,1,1,1,0,1,7000000
Piso,Centro,2,1,38,0,1,0,1,0,1,191000
Piso,Centro,2,2,106,1,0,1,1,0,1,729000
Piso,Centro,2,2,106,1,0,1,1,0,1,839000
Piso,Centro,6,2,208,0,1,1,0,0,1,999000
Piso,Centro,3,2,150,0,1,0,1,0,0,595000
Piso,Centro,3,3,104,1,0,1,1,0,1,890000
Piso,Centro,1,1,38,0,1,0,1,0,0,191000
Piso,Centro,3,2,135,0,0,0,1,0,0,560000
Piso,Centro,2,2,180,0,0,1,1,0,0,659000
Piso,Centro,3,1,90,0,0,0,1,0,1,615000
Piso,Centro,2,1,139,0,1,0,1,0,0,550000
Piso,Centro,1,1,31,0,1,0,1,0,0,158000
Piso,Centro,2,2,83,1,1,1,0,0,1,580000
Piso,Centro,2,1,50,1,0,0,1,0,1,399000
Piso,Centro,2,2,180,0,0,1,1,0,0,660000
Piso,Centro,1,1,28,1,0,1,1,0,0,245000
Piso,Centro,2,2,180,0,0,1,1,0,0,659000
Piso,Centro,2,1,54,1,0,0,1,0,0,249000
Piso,Centro,1,1,44,1,0,1,1,0,0,319000
Piso,Centro,1,1,70,1,1,0,1,0,1,285000
Piso,Centro,1,1,52,1,1,1,1,0,0,520000
Piso,Centro,4,2,200,1,0,0,0,0,0,829000
Piso,Centro,3,2,122,1,0,1,1,0,0,699000
Piso,Centro,1,1,26,1,0,1,1,0,0,245000
Piso,Centro,2,1,80,1,1,0,1,0,0,590000
Piso,Centro,3,1,90,0,0,0,1,0,1,615000
Piso,Centro,7,2,172,0,0,1,1,0,0,839000
Piso,Centro,3,2,105,0,0,1,1,0,0,496000
Piso,Centro,2,2,86,0,1,1,1,1,0,375000
Piso,Centro,2,2,62,1,0,0,0,0,0,325000
Piso,Centro,5,2,309,0,0,1,1,0,0,2250000
Piso,Centro,3,2,248,1,0,1,1,0,0,3280000
Piso,Centro,3,1,118,0,0,1,1,0,0,540000
Piso,Centro,3,2,130,0,0,1,1,0,0,650000
Piso,Centro,4,2,225,0,1,1,1,1,1,1060000
Piso,Centro,1,1,47,1,1,1,1,1,0,310000
Piso,Centro,2,2,106,1,1,1,1,0,0,839000
Piso,Centro,3,4,160,1,1,1,1,0,0,950000
Piso,Centro,1,1,49,1,0,0,1,0,0,270000
Ático,Centro,2,1,85,1,1,1,1,0,1,520000
Piso,Centro,10,11,243,0,1,1,0,0,0,1300000
Piso,Centro,3,2,151,0,0,0,1,0,0,620000
Piso,Centro,1,1,55,0,0,1,1,0,0,184000
Piso,Centro,5,2,300,0,0,1,1,0,0,1075000
Piso,Centro,1,1,33,0,0,0,0,0,0,156000
Piso,Centro,4,4,328,1,1,1,1,0,0,2150000
Piso,Centro,3,1,55,0,0,0,0,0,0,180000
Piso,Centro,2,1,75,0,0,0,1,0,0,320000
Piso,Centro,7,2,160,0,0,0,1,0,0,425000
Piso,Centro,5,5,180,1,1,1,1,0,0,1200000
Piso,Centro,3,1,80,1,1,1,1,0,0,359000
Piso,Centro,6,2,169,0,0,1,1,0,1,690000
Piso,Centro,3,4,133,1,1,1,1,0,0,1019000
Piso,Centro,1,1,55,1,1,1,1,0,0,469000
Piso,Centro,2,1,66,0,1,1,1,0,0,483000
Piso,Centro,2,1,77,0,1,1,1,0,0,332000
Piso,Centro,4,3,261,1,1,1,0,0,0,2450000
Piso,Centro,3,1,75,0,0,1,0,0,0,350000
Piso,Centro,3,2,168,0,0,1,0,0,0,854000
Piso,Centro,8,8,180,1,1,0,1,0,0,1150000
Dúplex,Centro,4,4,297,1,1,1,1,0,0,1780000
Piso,Centro,8,8,220,1,1,1,1,0,0,1250000
Piso,Centro,2,1,78,1,1,1,0,0,0,510000
Piso,Centro,1,1,24,0,1,0,1,0,1,130000
Piso,Centro,2,2,93,0,1,1,1,0,0,415000
Piso,Centro,5,2,180,0,0,1,1,0,0,805000
Piso,Centro,1,1,45,0,1,1,0,0,0,220000
Piso,Centro,3,3,200,0,1,1,1,0,1,2000000
Piso,Centro,3,2,140,0,0,1,1,0,0,499000
Piso,Centro,2,1,63,0,0,1,0,0,0,304500
Piso,Centro,1,1,47,1,1,1,1,0,0,235000
Piso,Centro,4,3,240,1,0,1,0,0,0,1980000
Piso,Centro,3,1,75,1,1,1,1,0,0,349000
Piso,Centro,2,1,54,0,0,0,0,0,0,227000
Piso,Centro,1,1,40,1,0,0,1,0,0,205000
Piso,Centro,3,3,151,1,1,1,1,0,0,2100000
Apartamento,Centro,1,1,40,0,0,0,1,0,0,229700
Piso,Centro,8,8,190,0,0,1,0,0,0,1200000
Piso,Centro,3,2,130,0,0,1,0,0,0,780000
Piso,Centro,1,1,34,0,1,0,0,0,0,185000
Piso,Centro,2,1,61,0,0,0,1,0,0,193500
Piso,Centro,2,1,47,1,1,1,1,0,0,209000
Piso,Centro,4,1,132,0,0,1,1,0,0,680000
Apartamento,Centro,1,1,32,1,1,0,1,0,0,160000
Piso,Centro,3,1,73,1,0,1,1,0,0,347000
Piso,Chamartín,3,4,170,0,0,1,0,1,1,800000
Piso,Chamartín,2,3,258,1,1,1,1,1,1,1875000
Piso,Chamartín,2,3,188,1,1,1,1,1,1,1240000
Piso,Chamartín,3,2,102,1,1,1,1,0,1,530000
Piso,Chamartín,7,2,280,1,1,1,1,0,1,2000000
Piso,Chamartín,4,3,198,1,1,1,1,1,1,1300000
Dúplex,Chamartín,4,4,366,1,1,1,1,1,1,2400000
Dúplex,Chamartín,4,4,370,1,1,1,1,1,1,2450000
Dúplex,Chamartín,8,8,740,1,1,1,1,1,1,4900000
Dúplex,Chamartín,4,4,370,1,1,1,1,1,1,2450000
Piso,Chamartín,4,4,307,1,1,1,0,0,1,2500000
Piso,Chamartín,5,2,160,1,1,1,1,1,0,930000
Piso,Chamartín,6,4,251,0,0,1,1,1,1,850000
Piso,Chamartín,3,3,169,1,1,1,1,1,1,1100000
Ático,Chamartín,4,5,468,1,1,1,1,1,1,2450000
Piso,Chamartín,5,4,330,1,1,1,1,1,1,1450000
Piso,Chamartín,4,3,274,1,1,1,1,1,1,998000
Ático,Chamartín,5,6,486,1,1,1,1,1,1,2600000
Dúplex,Chamartín,4,4,539,1,1,1,1,1,1,2550000
Piso,Chamartín,3,3,127,1,1,1,1,1,0,950000
Piso,Chamartín,3,3,127,1,1,1,1,0,0,950000
Piso,Chamartín,3,3,201,1,1,1,1,0,1,1449000
Ático,Chamartín,4,5,486,1,1,1,1,1,1,2660000
Piso,Chamartín,4,2,137,1,1,1,1,1,1,1200000
Piso,Chamartín,4,4,335,1,1,1,1,0,1,2500000
Piso,Chamartín,4,2,105,1,1,0,1,0,0,530000
Piso,Chamartín,5,3,203,0,1,1,1,0,1,1075000
Piso,Chamartín,4,3,282,0,0,1,1,1,1,950000
Piso,Chamartín,3,3,298,1,1,1,1,0,0,3200000
Piso,Chamartín,4,2,202,0,1,1,0,1,0,1100000
Ático,Chamartín,2,2,78,1,1,1,1,0,1,590000
Piso,Chamartín,4,3,200,1,1,1,1,0,0,1860000
Piso,Chamartín,4,3,207,1,1,1,1,0,1,1180000
Piso,Chamartín,4,3,230,1,1,1,1,1,1,1900000
Piso,Chamartín,4,3,243,1,1,1,1,1,1,2100000
Piso,Chamartín,1,1,67,1,0,1,1,0,1,440000
Piso,Chamartín,5,3,300,1,1,1,1,1,1,1520000
Piso,Chamartín,1,2,155,1,0,1,1,0,0,799000
Piso,Chamartín,4,3,295,1,1,1,1,0,1,1396000
Piso,Chamartín,3,2,188,1,1,1,1,0,0,1200000
Ático,Chamartín,5,3,224,1,0,1,1,1,1,1400000
Piso,Chamartín,4,5,230,1,1,1,1,1,0,1990000
Piso,Chamartín,3,2,113,1,1,1,1,1,0,685000
Ático,Chamartín,5,3,453,1,1,1,1,1,1,1750000
Piso,Chamartín,5,3,259,1,1,1,1,1,1,1550000
Piso,Chamartín,4,5,307,1,1,1,1,0,1,2500000
Piso,Chamartín,5,4,160,1,1,1,1,1,1,1990000
Piso,Chamartín,5,3,193,1,1,1,1,0,1,900000
Ático,Chamartín,2,2,192,1,1,1,1,1,1,960000
Piso,Chamartín,4,2,236,1,1,1,1,1,0,1400000
Piso,Chamartín,5,4,349,1,0,1,1,1,1,1850000
Piso,Chamartín,5,4,367,1,1,1,1,1,1,2550000
Piso,Chamartín,3,2,170,1,1,1,1,1,1,1245000
Piso,Chamartín,4,2,450,1,1,1,1,1,1,2500000
Ático,Chamartín,4,2,238,0,0,1,1,1,1,990000
Ático,Chamartín,3,3,160,1,1,1,1,1,1,990000
Piso,Chamartín,3,3,120,1,1,1,0,0,0,950000
Piso,Chamartín,3,3,252,1,1,1,1,1,1,2300000
Piso,Chamartín,4,3,272,0,1,1,1,1,1,998000
Piso,Chamartín,5,4,263,1,1,1,1,1,1,2300000
Piso,Chamartín,3,4,191,1,1,1,1,1,0,1500000
Piso,Chamartín,3,2,201,1,1,1,1,0,0,970000
Piso,Chamartín,4,5,420,1,1,1,1,1,1,3800000
Ático,Chamartín,4,3,486,1,1,1,1,0,1,2600000
Piso,Chamartín,3,2,155,1,1,1,1,0,0,799000
Piso,Chamartín,4,4,239,0,1,1,1,1,1,820300
Piso,Chamartín,6,4,317,1,1,1,1,1,1,2300000
Piso,Chamartín,2,2,168,1,1,1,1,1,1,1500000
Piso,Chamartín,4,2,125,1,1,1,1,0,0,889000
Piso,Chamartín,4,3,236,1,1,1,1,1,1,1550000
Piso,Chamartín,1,1,77,1,1,1,1,0,0,500000
Piso,Chamartín,4,3,290,0,1,1,1,0,1,1290000
Piso,Chamartín,4,3,210,1,1,1,1,0,1,1125000
Piso,Chamartín,3,3,191,1,1,1,1,1,1,1500000
Ático,Chamartín,1,1,120,1,1,1,1,0,1,580000
Piso,Chamartín,4,2,125,1,1,1,1,1,1,889000
Piso,Chamartín,1,1,66,1,1,1,1,1,0,430000
Piso,Chamartín,4,5,398,1,1,1,1,1,0,3600000
Piso,Chamartín,3,2,148,1,1,1,1,1,1,1400000
Piso,Chamartín,3,3,138,1,1,1,1,1,1,790000
Piso,Chamartín,4,4,193,1,1,1,1,1,1,1350000
Piso,Chamartín,4,4,246,0,1,1,1,1,1,1299000
Piso,Chamartín,4,3,190,0,1,1,1,0,1,950000
Piso,Chamartín,3,3,98,1,1,1,1,0,0,630000
Piso,Chamartín,3,3,156,0,1,1,1,1,1,648000
Piso,Chamartín,3,3,135,1,1,1,1,0,0,795000
Piso,Chamartín,4,3,202,0,1,1,1,1,1,1100000
Ático,Chamartín,4,5,365,1,1,1,1,1,1,2450000
Ático,Chamartín,3,4,580,1,1,1,1,1,1,5800000
Piso,Chamartín,4,3,539,1,1,1,1,1,1,2490000
Piso,Chamartín,5,4,207,1,1,1,1,1,1,945000
Piso,Chamartín,3,3,127,1,1,1,1,0,0,950000
Piso,Chamartín,4,3,238,1,0,1,1,1,1,850000
Piso,Chamartín,5,3,177,1,1,1,1,1,1,1030000
Piso,Chamartín,3,2,80,0,1,1,1,0,1,435000
Piso,Chamartín,2,1,84,1,1,1,1,0,1,390000
Piso,Chamartín,2,2,68,1,1,1,1,1,0,365000
Piso,Chamartín,1,1,60,1,0,1,1,0,0,450000
Piso,Chamartín,5,3,165,0,0,1,1,1,1,1195000
Piso,Chamartín,2,1,86,0,1,1,1,0,0,340000
Piso,Chamartín,1,1,57,0,1,1,1,0,1,319000
Piso,Chamartín,3,3,263,1,1,1,1,1,1,1520000
Piso,Chamartín,4,3,303,1,1,1,1,1,0,1750000
Piso,Chamartín,3,2,114,1,1,1,1,1,1,835000
Piso,Chamartín,2,2,120,1,1,1,1,0,1,690000
Piso,Chamartín,3,1,68,1,0,1,1,0,0,350000
Piso,Chamartín,3,2,136,0,1,1,1,1,1,630000
Piso,Chamartín,2,2,130,1,1,1,1,0,1,720000
Piso,Chamartín,4,3,176,1,1,1,1,1,1,710000
Piso,Chamartín,3,2,126,1,1,1,1,1,0,570000
Piso,Chamartín,4,4,193,1,1,1,1,1,1,1350000
Piso,Chamartín,1,1,54,1,1,1,1,0,0,425000
Piso,Chamartín,1,1,73,1,1,1,1,1,1,420000
Piso,Chamartín,4,2,304,1,0,1,1,0,1,1799000
Piso,Chamartín,4,2,162,1,1,1,1,1,1,760000
Piso,Chamartín,4,3,164,0,1,1,1,0,1,800000
Piso,Chamartín,3,2,149,1,0,1,1,1,0,860000
Piso,Chamartín,4,3,287,0,1,1,1,1,1,2150000
Piso,Chamartín,4,3,198,1,1,1,1,1,1,1300000
Piso,Chamartín,4,5,276,1,1,1,1,1,0,2200000
Piso,Chamartín,5,5,473,1,1,1,0,1,1,2750000
Ático,Chamartín,4,5,590,1,1,1,1,1,1,5800000
Piso,Chamartín,5,3,266,1,1,1,1,1,1,1290000
Dúplex,Chamartín,1,3,252,1,1,1,1,1,1,2300000
Ático,Chamartín,2,2,78,1,1,1,1,0,1,590000
Piso,Chamartín,1,1,73,1,0,1,1,1,0,420000
Piso,Chamartín,5,5,481,0,1,1,1,1,1,2800000
Piso,Chamartín,4,2,185,1,1,1,1,0,1,1325000
Piso,Chamartín,5,5,263,1,1,1,1,1,1,2295000
Piso,Chamartín,3,2,160,1,0,1,1,0,1,945000
Piso,Chamartín,4,2,174,1,1,1,1,0,0,825000
Piso,Chamartín,2,2,105,1,1,1,1,0,1,850000
Piso,Chamartín,5,3,174,1,1,1,1,1,0,1125000
Piso,Chamartín,5,3,283,0,1,1,1,1,1,1900000
Piso,Chamartín,4,4,246,1,1,1,1,1,1,1299000
Piso,Chamartín,3,2,120,1,1,1,1,0,1,685000
Piso,Chamartín,4,3,160,0,1,1,1,1,1,699000
Piso,Chamartín,2,1,538,1,1,0,1,0,0,2500000
Piso,Chamartín,5,3,180,0,1,1,0,0,1,997000
Piso,Chamartín,3,3,120,1,1,1,1,0,0,950000
Piso,Chamartín,4,4,240,1,1,1,1,1,0,1890000
Piso,Chamartín,5,4,233,1,1,1,1,1,1,1150000
Piso,Chamartín,4,4,276,1,1,1,0,1,1,2200000
Piso,Chamartín,3,3,155,0,1,1,1,0,1,749000
Piso,Chamartín,4,3,204,0,1,1,1,0,1,1090000
Piso,Chamartín,5,4,315,0,1,1,1,1,1,1365000
Piso,Chamartín,4,3,255,1,1,1,1,0,1,1480000
Piso,Chamartín,2,2,86,1,1,1,1,1,0,630000
Piso,Chamartín,1,1,50,0,0,0,1,0,0,210000
Piso,Chamartín,5,5,473,1,1,1,1,1,1,2750000
Piso,Chamartín,3,2,103,1,1,1,1,1,0,580000
Piso,Chamartín,1,1,44,1,1,0,1,0,0,245000
Piso,Chamartín,4,3,164,0,1,1,1,0,1,800000
Piso,Chamartín,4,2,126,1,1,1,1,0,1,670000
Piso,Chamartín,3,1,81,1,1,1,0,0,0,530000
Piso,Chamartín,4,3,236,1,1,1,1,1,1,1550000
Piso,Chamartín,2,2,82,1,1,1,1,0,1,379000
Piso,Chamartín,4,3,274,0,0,1,1,1,1,1900000
Piso,Chamartín,2,2,181,0,1,1,1,1,1,1650000
Piso,Chamartín,4,3,230,1,1,1,1,0,0,1200000
Piso,Chamartín,2,2,71,1,1,1,1,0,0,460000
Piso,Chamartín,5,3,157,1,1,1,1,0,0,999000
Piso,Chamartín,3,2,142,0,1,1,1,0,0,480000
Piso,Chamartín,4,3,141,1,1,1,1,0,1,930000
Piso,Chamartín,3,4,412,1,1,1,0,1,1,5500000
Ático,Chamartín,4,3,318,1,1,1,1,1,1,1560000
Piso,Chamartín,3,3,160,1,1,1,1,0,1,950000
Piso,Chamartín,3,1,108,1,1,1,1,1,1,363000
Piso,Chamartín,3,2,118,1,1,1,1,1,0,685000
Piso,Chamartín,5,5,265,1,1,1,1,1,1,2300000
Piso,Chamartín,4,4,283,1,1,1,1,1,1,1970000
Piso,Chamartín,4,4,450,1,1,1,1,1,1,2750000
Ático,Chamartín,4,6,600,1,1,1,1,1,1,6750000
Piso,Chamartín,5,4,160,0,1,1,1,1,1,1990000
Piso,Chamartín,2,2,180,1,1,1,1,0,0,950000
Piso,Chamartín,4,4,410,1,1,1,1,1,1,2490000
Piso,Chamartín,3,3,221,1,1,1,1,1,1,1500000
Piso,Chamartín,4,6,463,1,1,1,0,1,1,2500000
Piso,Chamartín,2,1,87,1,1,1,1,1,1,670000
Piso,Chamartín,4,3,297,0,1,1,1,0,1,1396000
Piso,Chamartín,3,1,81,1,1,1,1,0,1,530000
Piso,Chamartín,3,3,204,1,1,1,1,1,1,1280000
Piso,Chamartín,1,2,168,0,0,1,1,1,0,585000
Dúplex,Chamartín,3,3,188,1,0,1,1,1,1,1595000
Piso,Chamartín,3,1,81,1,1,1,1,0,0,530000
Piso,Chamartín,3,3,130,1,1,1,1,0,1,950000
Ático,Chamartín,4,3,179,0,1,1,1,1,1,990000
Piso,Chamartín,3,2,120,1,1,1,1,0,0,799000
Piso,Chamartín,4,3,212,1,1,1,1,1,1,1260000
Ático,Chamartín,4,4,276,1,1,1,1,1,0,2200000
Ático,Chamartín,4,3,179,1,1,1,1,0,1,990000
Piso,Chamartín,4,5,211,1,0,1,1,1,0,1990000
Piso,Chamartín,3,3,127,1,1,1,1,0,0,950000
Piso,Chamartín,5,5,156,1,1,1,1,0,0,1000000
Piso,Chamartín,3,2,68,1,1,0,1,0,0,315000
Piso,Chamartín,2,2,98,1,1,1,1,1,0,950000
Piso,Chamartín,4,4,283,1,1,1,1,1,1,1970000
Piso,Chamartín,4,3,203,1,1,1,1,1,0,1890000
Piso,Chamartín,4,4,257,1,1,1,1,0,1,1320000
Piso,Chamartín,2,1,90,1,0,1,1,1,1,540000
Piso,Chamartín,3,2,97,0,1,1,1,0,1,560000
Piso,Chamartín,3,3,345,1,1,1,1,1,0,1975000
Piso,Chamartín,4,3,238,1,1,1,1,1,1,1650000
Piso,Chamartín,5,3,197,0,0,1,1,0,1,1350000
Piso,Chamartín,4,2,161,1,1,1,0,1,1,499000
Piso,Chamartín,2,1,50,0,1,1,1,0,1,250000
Piso,Chamartín,3,3,175,1,1,1,1,1,1,1450000
Piso,Chamartín,1,1,67,1,1,1,1,0,1,440000
Piso,Chamartín,1,1,57,1,1,1,1,1,0,380000
Piso,Chamartín,4,3,375,1,0,1,1,0,0,1900000
Dúplex,Chamartín,5,3,486,1,1,1,1,0,1,2600000
Piso,Chamartín,4,3,147,1,1,1,1,1,1,875000
Piso,Chamartín,4,3,180,0,0,1,1,0,0,840000
Ático,Chamartín,2,2,118,1,1,1,1,1,1,800000
Piso,Chamartín,1,1,79,1,1,1,1,0,0,359000
Piso,Chamartín,5,3,245,0,0,1,1,1,1,1200000
Piso,Chamartín,4,5,463,1,1,1,1,1,1,2500000
Piso,Chamartín,3,1,69,0,1,1,1,0,0,296000
Piso,Chamartín,5,3,243,1,1,1,1,0,1,1390000
Piso,Chamartín,3,3,159,0,1,1,1,1,1,940000
Ático,Chamartín,2,2,70,1,1,1,1,1,1,695000
Ático,Chamartín,4,4,360,1,1,1,1,1,1,2450000
Ático,Chamartín,3,5,420,1,1,1,1,1,1,3800000
Piso,Chamartín,4,3,593,1,1,1,1,1,1,2490000
Ático,Chamartín,4,5,595,1,1,1,1,1,1,5800000
Piso,Chamartín,3,2,112,1,1,1,1,0,1,670000
Ático,Chamartín,4,3,142,1,1,1,1,0,1,950000
Piso,Chamartín,3,2,109,1,1,1,1,0,0,985000
Piso,Chamartín,2,1,75,1,1,1,1,0,1,380000
Piso,Chamartín,5,3,392,0,1,1,1,1,0,2160000
Piso,Chamartín,5,4,243,1,1,1,1,0,1,1600000
Piso,Chamartín,4,5,165,1,1,1,1,1,1,1840000
Piso,Chamartín,3,3,137,0,1,1,1,0,1,790000
Piso,Chamartín,4,2,165,1,1,1,1,1,1,699000
Piso,Chamartín,4,3,276,1,1,1,1,1,0,2200000
Piso,Chamartín,3,2,96,1,1,1,1,0,0,545000
Piso,Chamartín,4,4,593,1,1,1,1,1,0,2490000
Piso,Chamartín,3,1,81,1,0,1,1,0,0,450000
Dúplex,Chamartín,6,4,297,1,0,1,0,1,0,1600000
Piso,Chamartín,2,2,168,1,0,1,1,1,0,1500000
Piso,Chamartín,2,2,120,1,1,1,1,1,0,695000
Piso,Chamartín,1,1,48,1,1,1,1,0,0,370000
Piso,Chamartín,4,2,164,0,1,1,1,1,1,675000
Ático,Chamartín,4,5,593,1,1,1,1,1,1,2450000
Piso,Chamartín,3,2,111,1,0,1,1,1,1,650000
Piso,Chamartín,2,2,138,1,1,1,1,0,0,950000
Piso,Chamartín,7,6,525,1,1,1,1,1,1,1650000
Piso,Chamartín,5,3,350,0,0,1,1,1,1,1995000
Piso,Chamartín,3,3,155,1,1,1,1,0,1,749000
Ático,Chamartín,3,3,170,1,1,1,1,0,1,950000
Piso,Chamartín,3,2,134,1,1,1,1,1,0,850000
Piso,Chamartín,3,2,134,1,1,1,1,1,0,770000
Piso,Chamartín,4,3,147,1,1,1,1,1,1,875000
Piso,Chamartín,4,3,180,0,0,1,1,0,0,840000
Ático,Chamartín,2,2,118,1,1,1,1,1,1,800000
Piso,Chamartín,1,1,79,1,1,1,1,0,0,359000
Piso,Chamartín,2,2,120,1,1,1,1,1,0,695000
Ático,Chamartín,4,4,360,1,1,1,1,1,1,2450000
Piso,Chamartín,4,2,164,0,1,1,1,1,1,675000
Piso,Chamartín,4,3,593,1,1,1,1,1,1,2490000
Ático,Chamartín,4,5,593,1,1,1,1,1,1,2450000
Piso,Chamartín,2,2,168,1,0,1,1,1,0,1500000
Piso,Chamartín,1,1,48,1,1,1,1,0,0,370000
Ático,Chamartín,4,5,595,1,1,1,1,1,1,5800000
Piso,Chamartín,5,3,245,0,0,1,1,1,1,1200000
Piso,Chamartín,4,5,463,1,1,1,1,1,1,2500000
Piso,Chamartín,3,1,69,0,1,1,1,0,0,296000
Piso,Chamartín,5,3,243,1,1,1,1,0,1,1390000
Piso,Chamartín,3,3,159,0,1,1,1,1,1,940000
Ático,Chamartín,2,2,70,1,1,1,1,1,1,695000
Piso,Chamartín,3,2,112,1,1,1,1,0,1,670000
Ático,Chamartín,4,3,142,1,1,1,1,0,1,950000
Piso,Chamartín,3,2,109,1,1,1,1,0,0,985000
Piso,Chamartín,2,1,75,1,1,1,1,0,1,380000
Piso,Chamartín,5,3,392,0,1,1,1,1,0,2160000
Piso,Chamartín,5,4,243,1,1,1,1,0,1,1600000
Piso,Chamartín,4,5,165,1,1,1,1,1,1,1840000
Piso,Chamartín,3,3,137,0,1,1,1,0,1,790000
Piso,Chamartín,4,2,165,1,1,1,1,1,1,699000
Piso,Chamartín,4,3,276,1,1,1,1,1,0,2200000
Piso,Chamartín,3,2,96,1,1,1,1,0,0,545000
Piso,Chamartín,4,4,593,1,1,1,1,1,0,2490000
Piso,Chamartín,3,1,81,1,0,1,1,0,0,450000
Dúplex,Chamartín,6,4,297,1,0,1,0,1,0,1600000
Piso,Chamartín,2,1,61,1,0,0,1,0,0,240000
Piso,Chamartín,4,2,185,1,1,1,1,1,1,890000
Piso,Chamartín,3,2,111,1,0,1,1,1,1,650000
Piso,Chamartín,2,2,138,1,1,1,1,0,0,950000
Piso,Chamartín,7,6,525,1,1,1,1,1,1,1650000
Piso,Chamartín,5,3,350,0,0,1,1,1,1,1995000
Piso,Chamartín,3,3,155,1,1,1,1,0,1,749000
Ático,Chamartín,3,3,170,1,1,1,1,0,1,950000
Piso,Chamartín,3,2,134,1,1,1,1,1,0,850000
Piso,Chamartín,3,2,134,1,1,1,1,1,0,770000
Piso,Chamartín,2,1,52,0,1,1,1,0,0,210000
Piso,Chamartín,3,2,118,0,1,1,1,1,1,460000
Piso,Chamartín,3,2,135,1,1,1,1,1,1,795000
Piso,Chamartín,1,1,67,1,1,1,1,0,1,440000
Piso,Chamartín,4,2,118,0,1,1,1,1,1,775000
Piso,Chamartín,2,2,71,1,1,1,1,0,0,460000
Piso,Chamartín,4,3,288,1,1,1,1,0,1,1520000
Piso,Chamartín,4,3,240,1,1,1,1,0,0,1390000
Piso,Chamartín,4,2,144,1,1,1,1,0,1,765000
Piso,Chamartín,3,1,110,1,1,1,1,1,1,609000
Ático,Chamartín,4,4,825,1,1,1,1,1,1,5800000
Ático,Chamartín,2,2,105,1,1,1,1,0,1,590000
Piso,Chamartín,3,2,126,1,1,1,1,0,0,950000
Piso,Chamartín,5,4,233,1,0,1,1,1,1,975000
Piso,Chamartín,4,3,166,1,0,1,1,1,1,1500000
Piso,Chamartín,4,2,234,1,1,1,1,1,1,1017100
Piso,Chamartín,3,3,164,0,1,1,0,1,0,1530000
Piso,Chamartín,5,4,282,0,1,1,1,1,1,1450000
Piso,Chamartín,5,3,230,0,0,1,1,1,1,1270000
Piso,Chamartín,2,2,126,1,1,1,1,1,1,967000
Piso,Chamartín,5,5,265,1,1,1,1,1,1,2300000
Piso,Chamartín,3,2,120,1,1,1,1,0,0,799000
Ático,Chamartín,1,1,75,0,1,1,1,0,1,375000
Piso,Chamartín,2,1,61,1,0,0,1,0,0,240000
Ático,Chamartín,4,3,223,1,0,1,1,1,1,1250000
Piso,Chamartín,4,2,185,1,1,1,1,1,1,890000
Piso,Chamartín,4,3,202,1,1,1,1,1,1,850000
Piso,Chamartín,3,4,201,1,1,1,1,0,1,1449000
Piso,Chamartín,4,3,166,1,0,0,1,0,1,1500000
Piso,Chamartín,4,3,256,1,1,1,1,1,1,1295000
Piso,Chamartín,5,3,380,1,1,1,1,0,0,1820000
Ático,Chamartín,2,1,110,1,1,1,1,0,1,729000
Piso,Chamartín,4,4,270,1,1,1,1,1,1,1270000
Ático,Chamartín,3,2,161,1,0,1,1,0,1,1400000
Piso,Chamartín,2,2,119,1,1,1,1,1,0,690000
Piso,Chamartín,4,1,150,0,1,1,1,0,1,599000
Piso,Chamartín,3,2,122,0,1,1,1,0,0,730000
Dúplex,Chamartín,2,2,80,1,1,1,1,0,0,320000
Piso,Chamartín,3,3,203,1,1,1,1,1,1,1295000
Piso,Chamartín,5,3,165,0,1,1,1,1,1,1195000
Piso,Chamartín,4,4,276,1,1,1,1,1,0,2200000
Piso,Chamartín,5,3,392,1,1,1,1,1,1,2100000
Piso,Chamartín,4,3,249,0,1,1,1,1,1,1825000
Piso,Chamartín,1,1,67,1,1,1,1,0,0,440000
Piso,Chamartín,1,1,76,1,1,1,1,1,0,330000
Piso,Chamartín,5,3,240,1,1,1,1,1,1,1140000
Piso,Chamartín,3,3,237,1,1,1,1,1,1,1460000
Piso,Chamartín,4,4,283,1,1,1,1,1,1,1970000
Piso,Chamartín,4,3,164,0,1,1,1,0,1,800000
Piso,Chamartín,5,4,310,1,1,1,1,1,1,2350000
Piso,Chamartín,4,3,198,1,1,1,1,1,1,1300000
