Place,Location,Rooms,Toilets,Area,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Chamberí,4,2,171,0,1,1,1,0,0,725000
Piso,San Blas,3,1,60,0,0,0,1,0,1,175000
Piso,Puente de Vallecas,1,1,58,0,1,1,1,0,0,69900
Ático,Centro,5,3,360,1,1,1,1,1,1,3600000
Piso,Salamanca,3,2,195,1,1,1,0,1,0,1350000
Piso,Arganzuela,3,1,98,1,0,1,1,0,0,360000
Piso,Retiro,4,3,173,1,1,1,1,0,1,1150000
Piso,Chamartín,4,2,125,1,1,1,1,0,0,889000
Piso,Retiro,2,2,118,0,1,1,0,0,0,660000
Piso,Chamberí,3,4,227,1,1,1,1,0,0,2000000
Piso,Chamberí,5,3,194,1,1,1,1,0,1,845000
Piso,Carabanchel,3,1,77,1,1,0,1,0,1,195000
Piso,Hortaleza,2,2,99,1,1,1,1,1,1,375000
Piso,Puente de Vallecas,2,1,80,1,1,1,1,0,1,235000
Piso,Centro,2,1,82,1,1,1,1,0,0,440000
Piso,Centro,2,2,62,1,0,0,0,0,0,325000
Piso,Latina,2,1,75,1,1,1,1,1,1,318000
Piso,Carabanchel,3,2,98,1,1,0,0,0,0,238500
Dúplex,Centro,2,2,262,1,1,1,1,0,0,769000
Dúplex,Fuencarral,7,5,394,1,1,0,1,1,0,1139771
Piso,Ciudad Lineal,5,4,320,1,1,1,1,1,1,1450000
Piso,Centro,2,2,142,1,1,1,1,0,0,850000
Piso,Puente de Vallecas,3,1,68,0,0,1,1,0,1,150000
Piso,Ciudad Lineal,3,2,122,1,1,1,1,1,0,550000
Piso,Arganzuela,2,1,45,0,0,1,0,0,0,195000
Piso,Carabanchel,3,1,84,1,1,1,0,1,0,179999
Piso,Centro,4,4,261,1,1,1,1,0,0,2450000
Piso,Centro,1,1,45,0,0,1,1,0,0,220000
Piso,Chamberí,2,3,145,1,1,1,1,1,1,880000
Ático,Moncloa,3,4,141,1,1,1,1,1,1,2550000
Piso,Salamanca,1,1,38,1,1,1,0,0,1,358000
Piso,Chamartín,8,3,250,1,0,1,1,0,0,1175000
Piso,Chamberí,1,1,26,1,1,1,1,0,0,325000
Piso,Salamanca,3,2,109,1,1,1,1,0,0,799000
Piso,Salamanca,2,2,71,1,0,1,1,0,0,679000
Piso,Retiro,4,3,177,1,0,1,1,0,1,650000
Piso,San Blas,3,1,82,0,1,0,1,0,1,199999
Piso,Salamanca,3,2,138,1,0,1,1,0,1,995000
Piso,Fuencarral,3,2,100,0,1,0,1,0,0,295000
Piso,Chamberí,2,1,65,1,1,1,1,0,0,350000
Piso,Latina,3,2,115,1,0,1,0,1,0,305000
Piso,Centro,2,2,101,1,0,0,1,0,0,829000
Piso,Moratalaz,3,1,59,1,1,1,1,0,0,169000
Piso,Salamanca,1,1,51,1,1,1,1,0,0,285000
Piso,Puente de Vallecas,3,1,112,0,1,1,1,1,1,250000
Piso,Tetuán,2,1,68,1,1,1,1,0,0,325000
Piso,Salamanca,3,2,104,1,1,1,1,0,0,599900
Piso,Chamartín,3,3,127,1,1,1,1,0,0,950000
Piso,Centro,3,3,115,1,0,1,1,0,0,859000
Dúplex,Hortaleza,3,3,141,1,1,1,1,0,1,650000
Piso,Hortaleza,4,3,147,0,1,1,1,0,1,315000
Piso,Centro,3,3,102,1,1,1,1,0,1,829000
Piso,Salamanca,5,4,293,0,1,1,0,0,0,2750000
Piso,Chamberí,6,3,456,1,1,1,1,1,1,3115000
Piso,Fuencarral,3,2,120,1,1,1,0,1,0,450000
Piso,Fuencarral,3,2,160,1,0,1,1,1,1,510000
Piso,Moratalaz,2,1,65,0,0,0,1,0,1,168000
Piso,Centro,1,1,68,0,0,1,1,0,0,344000
Piso,Tetuán,3,3,201,1,1,1,1,0,0,1449000
Piso,San Blas,4,2,145,0,1,1,1,1,0,397000
Piso,Puente de Vallecas,1,1,64,1,0,1,1,1,0,210000
Piso,Arganzuela,2,2,95,0,1,1,1,1,0,490000
Piso,Ciudad Lineal,3,1,100,0,0,1,0,0,0,350000
Piso,San Blas,2,1,102,0,1,1,1,0,1,205000
Piso,Chamberí,3,2,146,1,1,1,1,0,1,1500000
Piso,Centro,2,1,52,1,0,0,1,0,1,400000
Piso,Chamartín,3,3,169,1,1,1,1,1,1,1100000
Piso,Latina,1,1,36,0,1,1,0,0,1,195000
Piso,Tetuán,3,2,92,0,0,1,0,0,1,267700
Piso,Salamanca,2,2,70,1,1,1,1,1,1,470000
Piso,Fuencarral,2,2,60,1,0,0,1,0,1,190000
Piso,Fuencarral,2,1,48,1,1,0,1,0,0,155000
Piso,Puente de Vallecas,2,1,62,1,1,0,1,0,0,128995
Piso,Centro,2,2,120,0,1,1,0,0,0,889000
Ático,Villa de Vallecas,2,2,80,1,1,1,1,1,1,360000
Piso,Chamartín,4,3,164,0,1,1,1,0,1,799000
Piso,Salamanca,2,3,129,1,1,1,1,0,0,1330000
Piso,Chamberí,1,1,65,0,1,1,1,1,0,550000
Piso,Tetuán,2,2,97,1,1,1,1,1,0,454000
Piso,Centro,2,1,38,0,1,0,1,0,0,181000
Piso,Centro,3,3,110,1,0,1,1,0,0,839000
Piso,Tetuán,3,1,108,1,1,0,1,0,0,269000
Piso,Centro,1,1,40,0,0,1,1,0,0,236000
Piso,Carabanchel,3,1,69,1,1,0,1,0,0,154000
Ático,Chamartín,2,1,110,1,1,1,1,0,1,729000
Piso,Chamberí,2,1,86,0,1,1,1,0,0,435000
Piso,Centro,3,4,133,1,0,1,1,0,1,1019000
Piso,Salamanca,2,2,106,1,0,1,1,0,0,995000
Piso,Fuencarral,3,2,139,1,1,1,1,1,0,509000
Piso,Chamberí,5,4,360,0,1,1,0,1,0,3450000
Piso,Chamberí,5,3,175,1,1,1,1,0,0,845000
Piso,Chamberí,3,2,170,0,1,1,1,0,0,900000
Piso,Tetuán,2,1,126,1,1,1,1,1,0,385000
Piso,Centro,3,3,102,1,0,0,1,0,1,829000
Piso,Salamanca,2,2,87,1,1,1,1,0,1,879000
Piso,Arganzuela,2,2,130,0,1,1,1,0,0,435800
Piso,Carabanchel,4,1,103,0,0,0,0,0,1,298300
Piso,Salamanca,2,2,102,1,1,1,1,0,0,995000
Piso,Centro,6,3,211,1,1,1,1,0,0,995000
Piso,Moncloa,5,4,237,1,1,1,1,1,1,1387500
Piso,Arganzuela,2,1,71,1,1,1,1,1,1,427000
Piso,Moncloa,2,1,78,1,1,1,1,0,1,348000
Piso,Chamartín,3,1,69,0,1,1,1,0,0,296000
Piso,Carabanchel,3,1,84,0,0,0,0,0,1,121600
Piso,Centro,3,3,90,1,1,1,1,0,0,859000
Piso,Moncloa,2,2,156,1,0,0,1,1,1,600000
Dúplex,Tetuán,1,2,69,0,1,1,1,1,1,225900
Piso,Chamartín,3,2,107,0,1,0,1,0,1,370000
Ático,Chamberí,2,1,90,1,1,1,1,0,1,660000
Piso,Chamberí,3,1,62,1,1,1,1,0,0,320000
Piso,Arganzuela,3,1,86,0,0,1,1,0,1,335000
Piso,Usera,5,2,131,1,0,0,1,0,1,255000
Piso,Hortaleza,3,1,66,0,0,0,1,0,1,149000
Piso,Salamanca,1,1,39,1,0,1,1,0,0,420000
Piso,Chamartín,3,3,237,1,1,1,1,1,1,1460000
Piso,Arganzuela,2,2,65,1,1,1,0,0,0,360000
Piso,Salamanca,3,2,130,0,0,1,0,0,0,1800000
Piso,Centro,2,2,100,1,1,0,1,0,0,435000
Piso,Tetuán,4,2,149,1,1,1,1,0,0,423273
Piso,Hortaleza,4,2,100,1,0,1,0,0,1,359000
Piso,Ciudad Lineal,2,1,58,0,1,1,1,0,1,126200
Piso,Tetuán,2,2,101,1,1,1,1,1,0,542000
Piso,Salamanca,3,4,288,1,1,1,1,0,0,3700000
Piso,Retiro,4,2,123,0,0,1,0,0,0,490000
Piso,Vicálvaro,2,1,40,0,0,1,0,0,1,141000
Piso,Ciudad Lineal,2,1,79,1,1,0,1,0,0,200000
Piso,Salamanca,2,2,106,1,0,1,1,0,1,995000
Piso,Chamberí,2,3,337,1,1,1,1,1,1,3150000
Piso,Salamanca,3,2,103,1,0,1,1,0,0,735000
Piso,Chamberí,4,2,138,0,1,1,1,1,0,828000
Piso,Salamanca,3,1,78,1,1,1,1,0,1,425000
Piso,Chamartín,3,2,221,1,0,1,1,1,0,1350000
Piso,Carabanchel,1,2,89,1,1,1,1,0,1,295000
Ático,Fuencarral,2,1,141,1,1,1,1,1,1,445000
Ático,Moncloa,5,3,270,1,1,1,1,1,1,1200000
Piso,Moncloa,2,2,156,1,1,0,1,1,1,600000
Piso,Moncloa,2,2,95,1,1,1,1,1,1,549000
Piso,Centro,1,1,19,0,0,0,1,0,0,140000
Piso,Chamartín,2,2,105,1,1,1,1,0,1,850000
Piso,Latina,3,1,92,0,1,1,1,0,1,234000
Piso,Chamberí,3,2,157,1,1,1,1,1,1,750000
Piso,Salamanca,3,2,89,1,1,1,1,0,0,460000
Piso,Usera,2,1,94,0,0,0,1,0,1,180000
Piso,Ciudad Lineal,2,2,78,0,1,1,1,1,0,247198
Piso,Chamartín,3,3,120,1,1,1,1,0,0,950000
Piso,Retiro,2,3,210,1,1,1,0,1,1,1360000
Ático,Salamanca,1,1,62,1,1,1,1,0,0,500000
Piso,Moncloa,5,4,258,1,1,1,1,1,1,1450000
Piso,Centro,3,3,111,1,1,1,1,0,0,849000
Piso,Salamanca,2,2,84,0,0,1,0,0,1,700000
Piso,Barajas,3,2,120,1,1,1,1,1,1,360000
Piso,Moncloa,2,2,141,1,1,1,1,0,1,849000
Piso,Fuencarral,3,1,81,1,1,1,1,0,1,375000
Piso,Carabanchel,3,1,74,1,0,0,1,0,1,156000
Ático,Moncloa,4,3,300,1,1,1,1,1,1,1340000
Piso,Chamartín,2,1,42,0,1,1,1,0,1,194000
Piso,Arganzuela,3,2,93,1,1,1,1,1,1,340000
Piso,Tetuán,4,1,150,0,0,0,0,0,1,395000
Piso,Tetuán,4,3,173,1,1,1,1,0,1,799000
Ático,Retiro,3,1,71,1,0,1,1,0,1,430000
Piso,Centro,2,1,110,0,0,1,1,0,0,505000
Piso,Centro,2,1,110,0,0,1,1,0,0,505000
Piso,Centro,1,1,50,1,1,1,0,0,1,385000
Piso,Ciudad Lineal,2,1,50,1,1,0,1,0,0,174000
Dúplex,Villa de Vallecas,3,3,138,1,1,1,1,1,1,475000
Piso,Chamartín,2,2,100,1,1,1,0,0,0,770000
Piso,Ciudad Lineal,3,1,63,1,1,0,1,0,0,175000
Piso,Chamberí,1,1,45,0,0,1,1,0,0,200000
Piso,Retiro,2,1,56,0,0,1,0,0,0,260000
Piso,Chamberí,5,4,220,0,1,1,1,1,1,799900
Piso,Latina,2,2,69,0,1,1,0,0,1,194000
Piso,Salamanca,2,1,66,1,1,1,1,0,0,325000
Piso,Ciudad Lineal,2,1,55,1,1,0,1,0,0,200000
Piso,Chamberí,3,2,131,1,1,1,1,0,1,595000
Piso,Chamberí,2,1,55,1,1,1,1,0,1,340000
Piso,Chamberí,6,5,600,1,1,1,1,1,1,3250000
Piso,Centro,2,2,101,1,1,1,1,0,0,829000
Piso,Chamartín,3,1,81,1,1,1,0,0,0,530000
Piso,Ciudad Lineal,3,1,81,1,1,0,1,0,0,190000
Piso,Centro,2,2,101,1,1,1,1,0,0,829000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Ático,Salamanca,2,3,315,1,1,1,1,0,1,1680000
Piso,Hortaleza,2,1,62,0,1,0,0,0,1,183000
Piso,Arganzuela,3,2,86,1,1,1,1,0,0,475000
Piso,Latina,2,1,65,0,0,0,1,0,0,129500
Piso,Centro,2,2,110,1,1,1,1,0,0,559000
Piso,Centro,2,2,90,0,1,1,1,1,0,390000
Piso,Centro,1,1,50,0,1,1,0,0,0,260000
Piso,Moratalaz,4,2,147,1,0,1,1,1,0,599500
Piso,Centro,3,2,82,1,1,1,1,0,0,360000
Piso,Carabanchel,2,1,63,1,0,0,1,0,1,150000
Piso,Centro,1,1,50,1,0,1,1,0,0,220000
Piso,Arganzuela,4,4,257,1,1,1,0,0,0,1090000
Piso,Centro,1,1,60,0,1,0,0,0,0,305000
Piso,Chamartín,2,2,78,0,1,1,1,0,1,350000
Piso,Salamanca,4,2,108,0,1,1,1,0,0,388531
Piso,Ciudad Lineal,3,1,69,0,0,1,1,0,1,199900
Dúplex,Tetuán,4,2,130,1,0,0,1,0,0,330000
Piso,Salamanca,2,2,105,0,1,1,0,0,1,448900
Piso,Chamartín,3,2,130,1,1,1,1,0,0,355000
Piso,Tetuán,3,2,136,1,1,1,1,1,0,658000
Piso,Latina,3,2,86,0,0,1,1,1,0,295000
Piso,Carabanchel,3,2,126,1,0,0,1,0,1,248000
Piso,Centro,3,3,188,1,1,1,1,0,0,1495000
Piso,Carabanchel,3,1,67,0,1,0,1,0,0,155000
Piso,Retiro,3,3,170,1,1,1,1,1,1,725000
Piso,Retiro,4,3,106,1,1,1,1,1,0,640000
Piso,Puente de Vallecas,1,1,50,0,0,0,0,0,0,124200
Piso,Moncloa,5,3,228,1,1,1,1,0,0,1150000
Piso,Centro,2,2,77,1,0,1,1,0,0,699000
Piso,Centro,3,2,155,1,0,1,0,0,0,1290000
Piso,Centro,2,2,101,1,1,1,1,0,0,829000
Piso,Salamanca,1,1,59,0,0,0,0,0,0,400000
Piso,Salamanca,3,3,288,1,1,1,1,0,0,2680000
Piso,Centro,2,1,64,1,0,1,0,0,0,309000
Piso,Centro,2,2,153,1,1,0,1,0,1,830000
Dúplex,Puente de Vallecas,6,4,130,0,1,0,1,0,0,260000
Piso,Carabanchel,2,1,54,0,1,0,0,0,0,90000
Ático,Chamberí,2,2,98,1,1,1,1,1,1,850000
Ático,Salamanca,3,4,300,1,1,1,0,1,1,2500000
Piso,Salamanca,4,4,200,1,1,1,1,0,0,1750000
Piso,Chamberí,6,5,415,1,1,1,0,1,1,2950000
Piso,Arganzuela,4,2,117,0,1,1,1,0,1,443000
Piso,Fuencarral,3,1,84,0,1,0,1,0,0,189000
Piso,Chamberí,3,1,96,0,0,1,1,0,0,450000
Piso,Salamanca,5,4,401,1,1,1,1,1,1,3850000
Piso,Salamanca,3,4,230,1,1,1,1,0,0,3300000
Piso,Salamanca,4,4,270,1,1,1,1,1,1,2625000
Piso,Arganzuela,2,2,87,0,1,1,1,1,0,435800
Piso,Salamanca,2,1,69,0,0,1,0,0,0,460000
Piso,Arganzuela,3,1,94,0,0,1,1,0,0,230000
Piso,Salamanca,2,2,70,1,0,1,1,0,0,619000
Piso,Chamartín,3,2,170,1,1,1,1,1,1,1245000
Piso,Carabanchel,3,1,70,1,0,0,1,0,1,168000
Piso,Latina,3,1,76,1,1,1,1,0,0,289000
Piso,Arganzuela,2,2,63,1,0,0,1,0,0,299000
Piso,Centro,2,3,101,1,1,0,1,0,0,829000
Piso,Latina,3,2,110,1,1,1,1,1,1,297000
Piso,Moncloa,2,1,86,1,1,1,1,0,0,349000
Piso,Centro,2,2,273,0,1,1,0,0,1,1850000
Piso,Tetuán,2,1,180,1,0,1,1,0,0,1000000
Ático,Salamanca,2,2,87,1,1,1,1,0,0,879000
Piso,Centro,2,1,82,0,0,1,0,0,0,373999
Piso,Moncloa,3,2,108,0,1,1,1,0,0,519900
Piso,Carabanchel,2,2,82,0,1,1,1,1,0,260000
Piso,Barajas,2,1,86,1,1,1,1,1,0,297000
Piso,San Blas,2,1,47,0,0,1,0,0,0,117867
Piso,San Blas,1,1,36,0,1,1,0,0,0,159000
Piso,Tetuán,2,1,67,1,1,0,0,0,0,278000
Piso,Latina,3,1,75,0,0,1,1,0,0,205000
Piso,Ciudad Lineal,3,1,64,1,0,1,1,0,1,285000
Piso,Puente de Vallecas,2,1,84,0,1,1,1,0,1,155900
Piso,Tetuán,3,2,93,0,1,0,1,0,1,315000
Piso,Moncloa,5,3,210,0,1,1,1,1,1,940000
Piso,Villaverde,2,2,96,1,1,1,1,1,0,187500
Piso,San Blas,4,3,264,1,1,1,1,1,1,590000
Dúplex,Vicálvaro,2,2,82,0,0,0,1,0,0,189000
Piso,Ciudad Lineal,2,1,71,0,0,0,1,0,0,240000
Piso,Latina,3,1,81,1,1,1,1,1,1,298000
Piso,Villaverde,4,2,107,1,1,1,1,1,1,274500
Piso,Vicálvaro,2,2,95,1,1,1,1,1,1,360000
Piso,Salamanca,2,2,69,1,1,1,1,0,0,510000
Piso,Villaverde,4,2,99,0,0,1,1,1,0,289000
Piso,Centro,3,3,119,1,0,1,0,0,0,950000
Piso,Chamberí,2,1,67,0,0,0,0,0,0,411000
Piso,Salamanca,6,5,471,1,1,1,1,1,0,4155000
Piso,Ciudad Lineal,1,1,46,0,0,1,1,0,0,185000
Piso,Chamberí,4,3,193,1,1,1,1,1,1,999000
Ático,Carabanchel,3,2,170,0,0,0,1,0,1,299000
Piso,Latina,4,2,105,0,0,1,1,0,0,275000
Piso,Carabanchel,3,1,89,0,1,1,0,0,0,278920
Piso,Chamberí,7,3,330,1,0,1,0,0,0,1500000
Dúplex,Centro,2,1,120,1,0,1,1,0,1,499000
Piso,Centro,3,1,94,0,0,0,1,0,0,460000
Piso,Centro,1,1,43,1,0,0,0,0,0,179990
Piso,Centro,3,3,102,1,1,1,1,0,1,829000
Piso,Centro,2,2,77,1,1,1,1,0,0,699000
Piso,Centro,2,1,89,1,0,1,1,0,0,548000
Piso,Latina,2,1,65,1,0,1,1,0,0,250000
Piso,Usera,2,1,64,1,0,0,1,0,0,119000
Piso,Centro,3,3,107,1,1,1,1,0,0,789000
Piso,Villaverde,2,1,57,0,0,0,1,0,1,89900
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Chamberí,4,5,362,1,1,1,1,1,1,2390000
Piso,Arganzuela,6,3,141,1,1,1,1,0,1,500000
Piso,Moncloa,2,1,67,1,1,0,1,0,1,290000
Piso,Tetuán,2,1,55,1,1,1,1,0,0,385000
Piso,Centro,3,1,90,0,0,0,1,0,1,615000
Piso,Moratalaz,2,1,50,0,0,1,0,0,1,165000
Piso,Retiro,3,3,240,1,1,1,0,1,0,3000000
Piso,Hortaleza,1,1,69,1,1,1,1,1,0,335000
Piso,Chamartín,3,4,263,1,1,1,1,1,1,2100000
Piso,San Blas,4,1,94,0,0,1,1,0,1,190000
Piso,Arganzuela,3,2,136,1,1,1,1,1,0,675000
Piso,Centro,2,2,106,1,0,1,1,0,0,839000
Piso,Centro,3,3,115,1,1,1,1,0,0,859000
Piso,Chamberí,3,1,53,0,0,1,0,0,1,267500
Piso,San Blas,3,1,57,0,0,0,0,1,0,134999
Piso,Villaverde,4,2,111,0,0,1,0,0,0,150000
Piso,Villa de Vallecas,3,1,93,1,0,1,0,0,1,199000
Piso,Carabanchel,1,1,54,1,0,0,1,0,0,144999
Piso,Centro,3,1,90,0,0,0,1,0,1,619000
Piso,Centro,2,2,84,1,1,1,1,0,0,819000
Piso,Carabanchel,2,1,69,0,1,0,1,0,0,129000
Ático,San Blas,3,2,212,1,1,1,1,1,1,720000
Piso,Salamanca,3,3,102,1,1,1,1,0,1,889000
Piso,Ciudad Lineal,3,1,65,0,1,0,1,0,1,173200
Piso,Fuencarral,4,2,151,1,1,1,0,1,0,620000
Piso,Barajas,3,2,138,0,1,1,1,0,0,402500
Piso,Latina,3,1,65,0,0,0,1,0,1,161000
Piso,Ciudad Lineal,3,1,78,1,1,0,1,0,0,273000
Piso,Tetuán,2,1,51,0,0,0,0,0,1,175000
Piso,Salamanca,2,1,75,1,1,1,1,0,0,550000
Piso,San Blas,3,1,95,1,1,1,1,0,0,214900
Piso,Salamanca,5,5,320,1,1,1,0,1,0,3840000
Piso,Centro,4,1,93,0,0,0,0,0,0,560000
Piso,Tetuán,3,2,121,1,1,1,1,0,0,1099000
Piso,Tetuán,2,1,126,1,1,1,1,1,0,385000
Piso,Salamanca,4,2,138,0,1,1,1,0,0,1100000
Piso,Barajas,4,2,166,0,1,1,1,1,1,485000
Piso,Centro,3,3,107,1,1,1,1,0,0,789000
Piso,Usera,2,1,43,0,0,0,1,0,0,95000
Piso,Carabanchel,3,1,70,1,0,0,1,0,1,149000
Piso,Centro,3,3,110,1,1,1,1,0,0,829000
Piso,Centro,9,3,261,0,0,1,0,0,0,1095000
Piso,Ciudad Lineal,4,3,200,1,1,1,1,1,0,935000
Piso,Hortaleza,2,1,53,0,1,0,1,0,1,165000
Piso,Puente de Vallecas,3,1,65,0,0,0,0,0,1,189000
Apartamento,Centro,1,1,25,1,0,1,0,0,0,165000
Piso,Usera,4,1,86,1,1,0,1,1,1,220000
Piso,Salamanca,3,3,206,1,1,1,0,0,0,2000000
Piso,Centro,2,2,118,1,0,1,1,0,0,889000
Piso,Salamanca,2,2,121,0,1,1,0,0,0,639000
Piso,Arganzuela,1,1,52,0,1,1,0,0,0,236000
Piso,Villaverde,2,1,73,0,0,1,1,0,0,215000
Piso,Centro,2,1,45,0,0,1,0,0,0,271000
Piso,Centro,1,1,99,1,1,0,1,0,0,750000
Ático,Tetuán,1,2,57,1,1,1,1,0,1,260000
Piso,Villaverde,3,1,73,0,0,0,1,0,1,131000
Ático,Salamanca,2,1,156,1,1,1,1,1,1,950000
Piso,Arganzuela,3,2,103,1,1,1,1,0,1,455000
Piso,Latina,3,1,74,1,1,1,1,0,0,155000
Ático,Tetuán,1,2,92,0,1,1,1,1,1,340000
Piso,Chamartín,3,1,80,1,1,0,1,0,0,349000
Piso,Salamanca,1,1,60,0,1,1,1,0,1,240000
Piso,Puente de Vallecas,2,1,40,1,0,0,1,0,0,125000
Piso,Centro,8,8,220,1,1,1,1,0,0,1250000
Dúplex,Ciudad Lineal,1,2,96,1,1,0,1,0,0,275000
Piso,Fuencarral,4,2,171,0,1,1,1,1,1,640000
Piso,Ciudad Lineal,3,1,97,0,0,0,1,0,1,220000
Piso,Moncloa,3,1,99,1,0,1,1,0,1,355000
Piso,Chamberí,3,1,84,0,1,1,1,1,0,399000
Piso,Ciudad Lineal,3,1,58,0,0,0,1,0,0,140000
Piso,Salamanca,3,3,141,1,0,1,1,0,1,828000
Piso,Fuencarral,2,2,103,1,1,1,1,1,0,570000
Piso,Moncloa,2,1,65,0,1,0,0,0,0,247500
Piso,Salamanca,1,1,52,1,1,1,1,0,1,320000
Piso,Puente de Vallecas,2,1,74,1,1,0,1,0,1,185000
Piso,Tetuán,1,1,54,0,1,1,0,1,1,224200
Piso,Carabanchel,3,2,95,0,0,1,0,0,1,268000
Piso,Puente de Vallecas,2,1,57,0,1,0,0,0,0,120000
Piso,Villa de Vallecas,4,2,94,1,1,1,1,0,1,239000
Piso,Moncloa,3,2,126,1,1,1,1,1,1,520000
Piso,Chamberí,1,1,78,1,1,1,1,0,0,450000
Piso,Centro,1,1,55,1,1,1,1,0,0,340000
Piso,Salamanca,2,3,96,1,1,1,1,0,0,899000
Piso,Fuencarral,3,2,110,1,0,0,0,1,1,595000
Piso,Chamberí,4,2,132,1,0,1,1,1,1,780000
Piso,Fuencarral,5,5,239,1,0,0,0,0,0,1076000
Piso,Centro,1,1,31,1,0,0,1,0,0,150000
Piso,Ciudad Lineal,2,1,52,1,1,0,1,0,0,195000
Piso,Salamanca,2,3,150,1,1,1,1,0,0,1650000
Piso,Chamberí,2,1,50,0,1,1,1,0,0,315000
Piso,Tetuán,3,3,127,1,1,1,1,0,0,950000
Piso,Arganzuela,3,2,120,1,1,1,1,1,1,1100000
Ático,Centro,6,4,424,0,0,1,1,0,1,2700000
Ático,Salamanca,5,6,565,1,1,1,1,1,1,6950000
Piso,Centro,3,3,112,1,0,0,1,0,0,959000
Piso,Chamartín,4,3,202,1,1,1,1,1,1,850000
Piso,Arganzuela,3,2,136,1,1,1,1,1,0,675000
Piso,Salamanca,5,2,204,0,1,1,1,0,1,750000
Piso,Retiro,2,2,90,1,1,1,1,0,0,735000
Piso,Fuencarral,2,1,78,0,1,1,1,1,0,390000
Piso,Tetuán,4,1,57,0,0,0,1,0,0,165000
Piso,Moncloa,4,3,176,1,0,1,1,1,1,960000
Piso,Puente de Vallecas,4,2,117,0,1,1,1,1,1,213000
Piso,Salamanca,4,3,271,1,1,1,1,0,1,3700000
Piso,Arganzuela,4,2,120,1,1,1,1,0,0,550000
Dúplex,Tetuán,1,2,65,1,1,1,1,0,1,289000
Piso,Centro,2,2,83,0,1,1,1,0,0,429000
Piso,Centro,2,2,107,1,1,1,1,1,0,1490000
Piso,Chamartín,3,2,117,0,1,1,1,1,1,619999
Piso,Centro,4,1,101,0,0,0,1,0,0,485000
Piso,Arganzuela,3,1,58,0,1,0,1,0,0,215000
Piso,Salamanca,2,2,87,1,1,1,1,1,0,355000
Piso,Ciudad Lineal,2,1,75,0,0,1,1,0,1,240000
Ático,Moncloa,5,4,250,1,0,1,0,1,1,1200000
Piso,Retiro,2,2,104,0,0,1,1,0,0,412395
Piso,Puente de Vallecas,4,2,100,1,1,0,1,0,1,152700
Piso,Salamanca,1,2,75,1,1,1,1,0,1,450000
Piso,Fuencarral,2,1,57,0,0,0,1,0,0,175000
Piso,Centro,3,3,145,1,1,1,1,0,0,1270000
Piso,Fuencarral,3,2,161,1,1,1,1,1,0,530000
Piso,Latina,3,1,65,0,0,1,0,0,1,159000
Piso,Salamanca,2,3,130,1,1,1,1,0,0,1330000
Piso,Carabanchel,3,1,51,0,0,0,1,0,0,139000
Piso,Centro,1,1,31,1,0,0,1,0,0,150000
Piso,Chamberí,2,2,97,0,0,1,0,1,1,668700
Piso,Latina,3,1,71,0,0,1,0,0,1,179598
Piso,Villa de Vallecas,1,1,49,0,0,1,1,0,0,132000
Ático,Hortaleza,4,2,155,0,1,1,1,1,1,990000
Piso,Chamartín,2,1,70,1,1,1,0,0,1,420000
Piso,Centro,3,2,142,0,1,1,0,0,0,850000
Piso,Tetuán,5,4,300,0,0,1,1,1,0,1730000
Apartamento,Ciudad Lineal,2,2,65,0,0,0,1,0,1,240000
Piso,Villaverde,2,1,61,1,1,1,0,0,0,125000
Ático,Salamanca,3,2,146,1,1,1,1,0,1,1095000
Piso,Centro,3,1,90,1,0,0,1,0,0,355000
Piso,Centro,4,5,180,1,1,1,1,0,0,1800000
Piso,Chamberí,4,3,238,0,1,1,1,1,0,1650000
Piso,Moratalaz,3,1,83,0,1,1,1,0,1,297000
Piso,Retiro,2,2,75,0,0,1,0,0,0,282473
Piso,Chamberí,5,2,229,0,0,1,1,0,0,850000
Piso,Centro,1,1,35,0,0,0,1,0,0,166000
Piso,Fuencarral,3,1,82,0,1,0,1,0,1,173000
Piso,Carabanchel,2,1,72,1,0,0,1,0,0,142000
Piso,Salamanca,4,5,402,1,1,1,1,0,1,3700000
Piso,Arganzuela,3,2,97,0,1,1,1,0,1,415000
Piso,Chamberí,5,4,240,1,1,1,1,1,1,1200000
Piso,Salamanca,2,2,64,1,1,1,1,0,0,590000
Piso,Ciudad Lineal,3,1,73,1,1,1,1,0,0,225000
Piso,Latina,3,1,80,1,1,1,1,1,0,270000
Piso,Latina,2,1,64,0,0,1,1,0,0,161300
Piso,Carabanchel,3,1,62,0,1,0,1,0,1,99000
Piso,Villaverde,1,1,45,1,1,1,1,0,0,134900
Piso,Chamartín,3,4,191,1,1,1,1,1,0,1500000
Piso,Salamanca,1,1,52,1,0,0,0,0,0,278000
Piso,Latina,2,2,70,1,0,0,1,0,0,260000
Piso,Centro,2,1,56,1,1,0,1,0,1,339000
Piso,Ciudad Lineal,3,1,67,0,0,1,0,0,0,150000
Piso,Villaverde,3,1,65,0,0,1,1,0,1,139500
Piso,Retiro,4,2,140,1,1,1,1,0,1,549900
Piso,Carabanchel,3,1,78,0,1,0,1,1,1,160000
Piso,Chamartín,3,3,120,1,0,0,0,0,0,897000
Ático,Salamanca,2,2,125,1,1,1,1,0,1,1250000
